
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[250, 250, 0] (cm)
Masses:		[105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	10 (bar)
Sampling size:	0.2 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	50000

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
105.66000	174.44379	174.46700	19.75417	18.02944
105.66000	222.34395	222.34579	17.63298	16.18531
938.27000	2493.51602	2492.99390	16.84119	15.42710
139.57000	1492.66588	1492.93881	17.95834	16.49806
139.57000	32614.42057	32505.11602	22.31793	20.75251
139.57000	631.28158	631.18063	16.44382	14.79016
938.27000	4078.50285	4082.30693	16.57825	15.19760
493.70000	14686.28328	14667.73975	20.49886	18.60074
493.70000	32021.77510	31312.54099	21.51315	19.91018
938.27000	5414.43662	5407.98114	16.82694	15.38240
139.57000	667.34865	667.40827	16.83792	15.37765
105.66000	15085.48791	15021.41330	22.08772	20.40702
938.27000	968.99575	969.03995	25.17610	23.43880
105.66000	110.18179	110.16494	24.71663	23.00936
938.27000	94862.10678	90922.16618	21.65233	19.93552
938.27000	55628.65385	56851.97657	21.43891	19.80458
105.66000	53558.64349	51825.99088	22.82259	20.98624
493.70000	758.02683	758.23772	20.29041	18.43741
938.27000	4254.68157	4251.22046	16.51943	14.95718
493.70000	20217.78334	20301.82378	20.59073	18.93989
139.57000	654.23407	654.25290	16.81321	15.38117
493.70000	3500.27754	3503.82662	17.19263	15.70659
139.57000	137.71356	137.71770	25.91973	24.08296
105.66000	53.01607	53.04106	32.92555	31.10800
938.27000	1973.40841	1970.59382	17.64988	16.13691
938.27000	12182.08995	12200.38760	17.79180	16.41218
493.70000	832.27451	832.33896	19.10779	17.36434
105.66000	233.72730	233.70655	17.47342	15.71451
493.70000	8296.90996	8287.88593	19.36081	17.58557
139.57000	15999.57657	15985.77102	21.74494	20.18350
493.70000	899.99101	899.93612	18.39520	16.62285
493.70000	12100.96804	12070.55977	19.80116	18.20984
493.70000	4832.33726	4831.42410	17.96224	16.35885
938.27000	2115.52074	2115.08562	17.07077	15.78421
139.57000	4087.75713	4083.22541	20.46348	18.57539
938.27000	49633.86507	50695.50332	20.70098	19.25598
105.66000	1601.23276	1600.46148	18.54146	17.04701
139.57000	721.27323	721.15590	16.51742	14.83258
493.70000	3150.77840	3147.89205	17.19949	15.74003
139.57000	917.12589	916.96322	16.99590	15.51950
139.57000	259.96952	259.96364	17.99498	16.24973
105.66000	11605.39696	11591.54118	22.20631	20.41054
105.66000	564.63690	564.34411	17.16560	15.33664
105.66000	99737.83152	103804.90736	22.91721	21.18952
105.66000	5608.60960	5617.13208	21.06847	19.31406
493.70000	16716.50509	16871.22040	20.27055	18.38531
139.57000	23578.04437	23797.10282	21.71548	20.05467
493.70000	6210.99060	6204.80439	18.20502	16.74288
938.27000	5081.61773	5088.98154	16.88713	15.17859
139.57000	7508.59981	7484.51268	21.13373	19.33554
105.66000	59861.03278	60744.03186	22.26513	20.54818
493.70000	2511.15878	2512.63046	16.87572	15.26941
493.70000	21224.27815	21441.52408	20.56919	18.90381
938.27000	1072.03295	1071.71655	23.04910	21.34475
139.57000	88527.73116	84493.18698	22.60009	20.92323
493.70000	42871.02951	44193.56057	21.56891	19.88395
493.70000	74620.87176	74085.93599	22.17389	20.47742
105.66000	47.34005	47.33604	31.97990	30.38798
139.57000	1918.62464	1918.10191	18.71116	16.98242
139.57000	234.50383	234.52610	19.40622	17.65966
493.70000	56104.29658	57222.64764	22.37495	20.51051
139.57000	113.45460	113.45269	31.80778	29.98600
139.57000	5161.92035	5163.29812	20.56486	19.01152
139.57000	6527.77928	6524.76234	21.38833	19.45222
938.27000	20665.27331	20616.63350	19.85153	18.16637
938.27000	1990.02706	1990.63884	17.49919	16.03131
139.57000	3916.78770	3912.96267	20.56169	18.72411
139.57000	3851.17077	3846.60730	20.00930	18.19787
938.27000	65792.21524	64632.69315	21.50586	19.74069
105.66000	990.87279	990.78105	17.95105	16.39739
139.57000	5297.98814	5297.70359	20.88694	19.21550
938.27000	840.38116	840.46920	28.32636	26.55312
139.57000	9400.36105	9393.79510	21.28167	19.48038
938.27000	89321.61334	91454.25103	21.88539	20.28858
493.70000	8246.57389	8235.61636	19.22987	17.40886
139.57000	46140.25340	45482.83558	22.07484	20.26552
139.57000	6399.56672	6408.54160	21.06921	19.23046
938.27000	9038.45236	9065.02411	17.88758	16.33808
938.27000	4283.81955	4285.03093	16.56347	14.89030
105.66000	130.48696	130.49119	22.45468	20.78701
