
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[250, 250, 0] (cm)
Masses:		[105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	10 (bar)
Sampling size:	0.2 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	25000

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
938.27000	70624.26077	71800.46747	21.36784	19.75090
105.66000	899.29053	899.36823	17.73605	16.09942
938.27000	2743.97307	2738.17493	16.67213	15.37342
938.27000	79707.97042	80621.60372	21.61695	19.85878
938.27000	1930.75417	1930.97519	17.41471	15.97517
493.70000	9985.31351	10003.69836	19.15225	17.61549
105.66000	100.53175	100.53564	27.04416	25.19194
105.66000	108.99011	109.00552	25.68731	23.79203
938.27000	9911.65349	9873.67124	18.30608	16.73672
493.70000	99029.47483	98262.47548	22.37242	20.74019
139.57000	232.51364	232.53190	19.18414	17.33336
938.27000	2755.46034	2756.53372	17.00234	15.51634
